lidoRecordId,imageUrl,type,material,displayDate,earliestDate,latestDate,subject,artistName,nationality,role,birth,death,location,title,classification,rightsStatement,workID,repositoryName,recordID,recordLinks,eventType,displayMaterialsTech,inscriptions,relatedWorkNotes
gnd2012512-4/lido/tms_102214,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_525.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_525.jpg,Druckgraphik; Druckgraphik,Holzschnitt; Holzschnitt (Druckverfahren),,1563,1563,,"Cranach, Lucas, der Jüngere",,Künstler_in,1515-10-04,1586-01-25,Wien,"Text zum Bildnis von Otto, Herzog von Sachsen",,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/525,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_102214,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/525]&showtype=record'],Expression Creation,['Holzschnitt'],[],[]
gnd2012512-4/lido/tms_102362,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1495.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1495.JPG,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1470,1490,,"Schongauer, Martin",,Künstler_in,1440,1491,Wien,Der Drachenkampf des hl. Georg,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/1495,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_102362,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/1495]&showtype=record'],Expression Creation,['Kupferstich'],"['M.u. ""M+S""']",[]
gnd2012512-4/lido/tms_102366,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1499.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1499.JPG,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1470,1490,,"Schongauer, Martin",,Künstler_in,1440,1491,Wien,Der hl. Laurentius,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/1499,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_102366,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/1499]&showtype=record'],Expression Creation,['Kupferstich'],"['M.u. ""M+S""']",[]
gnd2012512-4/lido/tms_102747,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_938.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_938.jpg,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1485,1495,,"Meckenem, Israhel van, Jr.",,Künstler_in,1440,1503-11-10,Wien,Doppelbildnis des Israhel van Meckenem und seiner Frau Ida,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/938,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_102747,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/938]&showtype=record'],Expression Creation,['Kupferstich'],"['r.u. "".I V M.""']",[]
gnd2012512-4/lido/tms_103203,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1130.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1130.jpg,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1460,1503,,"Meckenem, Israhel van, Jr.",,Künstler_in,1440,1503-11-10,Wien,Der heilige Eligius,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/1130,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103203,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/1130]&showtype=record'],Expression Creation,['Kupferstich'],[],[]
gnd2012512-4/lido/tms_103243,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1135.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1135.jpg,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1460,1503,,"Meckenem, Israhel van, Jr.",,Künstler_in,1440,1503-11-10,Wien,Die Messe des heiligen Gregor,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/1135,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103243,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/1135]&showtype=record'],Expression Creation,['Kupferstich'],[],[]
gnd2012512-4/lido/tms_103244,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1137.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1137.jpg,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1460,1503,,"Meckenem, Israhel van, Jr.",,Künstler_in,1440,1503-11-10,Wien,Die Messe des heiligen Gregor,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/1137,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103244,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/1137]&showtype=record'],Expression Creation,['Kupferstich'],"['l.u. "".I.M.""', 'r.u. ""bocholt""']",[]
gnd2012512-4/lido/tms_103245,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1117.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1117.jpg,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1460,1503,,"Meckenem, Israhel van, Jr.",,Künstler_in,1440,1503-11-10,Wien,Juddas Thaddaeus,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/1117,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103245,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/1117]&showtype=record'],Expression Creation,['Kupferstich'],"['M.u. "".I.M.""']",[]
gnd2012512-4/lido/tms_103246,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1118.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1118.jpg,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1460,1503,,"Meckenem, Israhel van, Jr.",,Künstler_in,1440,1503-11-10,Wien,Mattheus,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/1118,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103246,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/1118]&showtype=record'],Expression Creation,['Kupferstich'],"['M.u. "".I.M.""']",[]
gnd2012512-4/lido/tms_103248,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1128.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1128.jpg,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1460,1503,,"Meckenem, Israhel van, Jr.",,Künstler_in,1440,1503-11-10,Wien,Der heilige Christophorus,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/1128,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103248,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/1128]&showtype=record'],Expression Creation,['Kupferstich'],"['M.u. ""I v M""']",[]
gnd2012512-4/lido/tms_103249,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1112.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1112.jpg,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1460,1503,,"Meckenem, Israhel van, Jr.",,Künstler_in,1440,1503-11-10,Wien,Bartholomäus,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/1112,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103249,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/1112]&showtype=record'],Expression Creation,['Kupferstich'],"['M.u. "".I.M.""']",[]
gnd2012512-4/lido/tms_103250,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_755.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_755.JPG,Druckgraphik; Druckgraphik,Schrotschnitt; Schrotschnitt; koloriert; koloriert; koloriert,,1445,1455,,Anonym,,Künstler_in,0,0,Wien,Christus am Ölberg,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/755,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103250,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/755]&showtype=record'],Expression Creation,"['Schrotschnitt, koloriert']",[],[]
gnd2012512-4/lido/tms_103253,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_756.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_756.JPG,Druckgraphik; Druckgraphik,Schrotschnitt; Schrotschnitt; koloriert; koloriert; koloriert,,1445,1455,,Anonym,,Künstler_in,0,0,Wien,Christus vor Pilatus,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/756,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103253,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/756]&showtype=record'],Expression Creation,"['Schrotschnitt, koloriert']",[],[]
gnd2012512-4/lido/tms_103255,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_757.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_757.JPG,Druckgraphik; Druckgraphik,Schrotschnitt; Schrotschnitt; koloriert; koloriert; koloriert,,1460,1470,,Anonym,,Künstler_in,0,0,Wien,Christus wird dem Volke gezeigt,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/757,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103255,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/757]&showtype=record'],Expression Creation,"['Schrotschnitt, koloriert']",[],[]
gnd2012512-4/lido/tms_103322,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_800.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_800.JPG,Druckgraphik; Druckgraphik,,,1460,1480,,Anonym,,Künstler_in,0,0,Wien,Die heilige Magdalena,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/800,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103322,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/800]&showtype=record'],Expression Creation,['Schrotschnitt'],[],[]
gnd2012512-4/lido/tms_103323,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_801.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_801.JPG,Druckgraphik; Druckgraphik,,,1460,1480,,Anonym,,Künstler_in,0,0,Wien,Die heilige Margaretha,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/801,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103323,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/801]&showtype=record'],Expression Creation,['Schrotschnitt'],[],[]
gnd2012512-4/lido/tms_103324,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1161.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1161.jpg,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1460,1503,,"Meckenem, Israhel van, Jr.",,Künstler_in,1440,1503-11-10,Wien,Bartholomäus und Philippus,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/1161,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103324,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/1161]&showtype=record'],Expression Creation,['Kupferstich'],"['M.u. "". I . M .""']",[]
gnd2012512-4/lido/tms_103326,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1164.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1164.jpg,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1460,1503,,"Meckenem, Israhel van, Jr.",,Künstler_in,1440,1503-11-10,Wien,Matthias und Judas Thaddaeus,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/1164,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103326,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/1164]&showtype=record'],Expression Creation,['Kupferstich'],"['M.u. "". I . M .""']",[]
gnd2012512-4/lido/tms_103331,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1928_478.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1928_478.jpg,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1460,1503,,"Meckenem, Israhel van, Jr.",,Künstler_in,1440,1503-11-10,Wien,Der heilige Antonius,,https://creativecommons.org/publicdomain/mark/1.0/,DG1928/478,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103331,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1928/478]&showtype=record'],Expression Creation,['Kupferstich'],[],[]
gnd2012512-4/lido/tms_103332,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1179.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1179.jpg,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1460,1503,,"Meckenem, Israhel van, Jr.",,Künstler_in,1440,1503-11-10,Wien,Die Messe des heiligen Gregor,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/1179,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103332,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/1179]&showtype=record'],Expression Creation,['Kupferstich'],[],[]
gnd2012512-4/lido/tms_103334,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1181.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1181.jpg,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1460,1503,,"Meckenem, Israhel van, Jr.",,Künstler_in,1440,1503-11-10,Wien,Die Stigmatisierung des heiligen Franziskus,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/1181,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103334,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/1181]&showtype=record'],Expression Creation,['Kupferstich'],[],[]
gnd2012512-4/lido/tms_103335,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_802.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_802.JPG,Druckgraphik; Druckgraphik,Schrotschnitt; Schrotschnitt; koloriert; koloriert; koloriert,,1400,1500,,Anonym,,Künstler_in,0,0,Wien,Die heilige Barbara,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/802,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103335,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/802]&showtype=record'],Expression Creation,"['Schrotschnitt, koloriert']",[],[]
gnd2012512-4/lido/tms_103336,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_803.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_803.JPG,Druckgraphik; Druckgraphik,Schrotschnitt; Schrotschnitt; koloriert; koloriert; koloriert,,1400,1500,,Anonym,,Künstler_in,0,0,Wien,Die heilige Dorothea,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/803,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103336,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/803]&showtype=record'],Expression Creation,"['Schrotschnitt, koloriert']",[],[]
gnd2012512-4/lido/tms_103337,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_804.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_804.JPG,Druckgraphik; Druckgraphik,Schrotschnitt; Schrotschnitt; koloriert; koloriert; koloriert,,1400,1500,,Anonym,,Künstler_in,0,0,Wien,Die heilige Margaretha,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/804,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103337,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/804]&showtype=record'],Expression Creation,"['Schrotschnitt, koloriert']",[],[]
gnd2012512-4/lido/tms_103338,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_805.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_805.JPG,Druckgraphik; Druckgraphik,Schrotschnitt; Schrotschnitt; koloriert; koloriert; koloriert,,1400,1500,,Anonym,,Künstler_in,0,0,Wien,Die heilige Margaretha,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/805,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103338,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/805]&showtype=record'],Expression Creation,"['Schrotschnitt, koloriert']",[],[]
gnd2012512-4/lido/tms_103339,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_806.JPG&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1929_806.JPG,Druckgraphik; Druckgraphik,,,1460,1480,,Anonym,,Künstler_in,0,0,Wien,Die heilige Barbara,,https://creativecommons.org/publicdomain/mark/1.0/,DG1929/806,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103339,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1929/806]&showtype=record'],Expression Creation,['Schrotschnitt'],[],[]
gnd2012512-4/lido/tms_103459,http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1227.jpg&width=350; http://sammlungenonline.albertina.at/cc/imageproxy.ashx?server=localhost&port=15001&filename=images/DG1926_1227.jpg,Druckgraphik; Druckgraphik,Kupferstich; Kupferstich (Druckverfahren); Kupferstich (Druckverfahren),,1460,1503,,"Meckenem, Israhel van, Jr.",,Künstler_in,1440,1503-11-10,Wien,Die heilige Margaretha,,https://creativecommons.org/publicdomain/mark/1.0/,DG1926/1227,"['Albertina', 'Wien, Albertina', 'Albertina']",tms_103459,['http://sammlungenonline.albertina.at/?query=Inventarnummer=[DG1926/1227]&showtype=record'],Expression Creation,['Kupferstich'],"['M.u. "". I . M .""']",[]
